clues,sub_abreviacion,tip_abreviacion,nombre_unidad,en_operacion,id_entidad_federativa,tipo_unidad,institucion
GRIMB005624,99,A,R-01 SANTA CRUZ,1,12,1,IMB
GRIMB005636,99,A,R-01 TEOZINTLA,1,12,1,IMB
GRIMB005641,99,A,R-01 TONALÁPA,1,12,1,IMB
GRIMB005665,99,A,R-01 BUENAVISTA,1,12,1,IMB
GRIMB005670,99,A,R-01 EL CARMEN,1,12,1,IMB
GRIMB005682,99,D,R-01 CUANACASTITLAN,1,12,1,IMB
GRIMB005694,99,D,R-01 PUEBLO HIDALGO,1,12,1,IMB
GRIMB005706,99,A,R-01 JOLOTICHAN,1,12,1,IMB
GRIMB005711,99,A,R-01 MIAHUICHAN,1,12,1,IMB
GRIMB005723,99,A,R-01 PASCALA DEL ORO,1,12,1,IMB
GRIMB005735,99,A,R-01 TLAXCALISTLÁHUACA,1,12,1,IMB
GRIMB005740,99,D,R-01 YOLOXOCHITL,1,12,1,IMB
GRIMB005764,99,A,R-01 ALTO VENTURA,1,12,1,IMB
GRIMB005776,99,A,R-01 CORTES EL,1,12,1,IMB
GRIMB005781,99,A,R-01 LAS CRUCES,1,12,1,IMB
GRIMB005793,99,A,R-01 ESTERO VERDE,1,12,1,IMB
GRIMB005805,99,A,LAS LOMITAS DE NEXPA,1,12,1,IMB
GRIMB005810,99,A,R-01 LLANO GRANDE VIA BRAVO,1,12,1,IMB
GRIMB005822,99,D,R-01 MESAS LAS,1,12,1,IMB
GRIMB005834,99,A,R-01 LAS MINAS,1,12,1,IMB
GRIMB005846,99,A,R-01 MONTE ALTO,1,12,1,IMB
GRIMB005851,99,A,R-01 PIEDRA BLANCA,1,12,1,IMB
GRIMB005863,99,A,R-01 RANCHO VIEJO,1,12,1,IMB
GRIMB005875,99,A,R-01 SAN JOSÉ GUATEMALA,1,12,1,IMB
GRIMB005880,99,E,R-01 VIGAS LAS,1,12,1,IMB
GRIMB005892,99,A,R-01 YUCATAN DE LAS FLORES,1,12,1,IMB
GRIMB005904,99,E,R-02 SAN MIGUEL TOTOLAPAN,1,12,1,IMB
GRIMB005916,99,A,R-01 CORONILLAS,1,12,1,IMB
GRIMB005921,99,A,R-01 PANDOLOMA,1,12,1,IMB
GRIMB005933,99,A,R-01 PERICOTEPEC,1,12,1,IMB
GRIMB005945,99,A,R-01 PETLACALA,1,12,1,IMB
GRIMB005950,99,A,R-01 SAN ANTONIO DE LA GAVIA,1,12,1,IMB
GRIMB005962,99,A,R-01 SAN MIGUELITO,1,12,1,IMB
GRIMB005974,99,A,R-01 VALLE LUZ,1,12,1,IMB
GRIMB005986,99,A,R-01 VILLA HIDALGO,1,12,1,IMB
GRIMB005991,99,A,R-01 LINDA VISTA,1,12,1,IMB
GRIMB006003,99,F,U-01 COL. AGUA BLANCA,1,12,1,IMB
GRIMB006015,99,E,U-01 COL. CANTARRANAS,1,12,1,IMB
GRIMB006020,99,D,U-01 COL. CASAHUATES,1,12,1,IMB
GRIMB006032,99,G,U-01 COL. PEDRO MARTÍN,1,12,1,IMB
GRIMB006044,99,Q,U-08 TAXCO DE ALARCON,1,12,1,IMB
GRIMB006056,99,E,R-01 ACAMIXTLA,1,12,1,IMB
GRIMB006061,99,A,R-01 CHICHILA,1,12,1,IMB
GRIMB006073,99,A,R-01 HUAHUAXTLA,1,12,1,IMB
GRIMB006085,99,A,R-01 HUIXTAC,1,12,1,IMB
GRIMB006090,99,A,R-01 PAINTLA,1,12,1,IMB
GRIMB006102,99,A,R-01 RANCHO VIEJO,1,12,1,IMB
GRIMB006114,99,B,R-01 SAN JUAN DE DIOS,1,12,1,IMB
GRIMB006126,99,A,R-01 SAN JUAN TENERIA,1,12,1,IMB
GRIMB006131,99,D,R-01 SAN FRANCISCO ACUITLAPAN,1,12,1,IMB
GRIMB006143,99,E,R-01 SAN AGUSTÍN ACUITLAPAN,1,12,1,IMB
GRIMB006155,99,E,R-01 SANTIAGO TLAMACAZAPA,1,12,1,IMB
GRIMB006160,99,D,R-01 TAXCO EL VIEJO,1,12,1,IMB
GRIMB006172,99,A,R-01 TECALPULCO,1,12,1,IMB
GRIMB006184,99,A,R-01 TEHUILOTEPEC,1,12,1,IMB
GRIMB006196,99,A,R-01 TEMAXCALAPA,1,12,1,IMB
GRIMB006201,99,A,R-01 CACALOTENANGO,1,12,1,IMB
GRIMB006213,99,A,R-01 TEXCALTITLA,1,12,1,IMB
GRIMB006225,99,E,TECOANAPA,1,12,1,IMB
GRIMB006230,99,A,R-01 LAS ANIMAS,1,12,1,IMB
GRIMB006242,99,A,R-01 BUENA VISTA,1,12,1,IMB
GRIMB006254,99,B,CENTRO DE SALUD CRUZ QUEMADA,1,12,1,IMB
GRIMB006266,99,A,R-01 EL CHARCO,1,12,1,IMB
GRIMB006271,99,A,R-01 CHAUTIPA,1,12,1,IMB
GRIMB006283,99,A,R-01 EL GUAYABO,1,12,1,IMB
GRIMB006295,99,A,R-01 HUAMUCHAPAN,1,12,1,IMB
GRIMB006300,99,A,R-01 EL LIMON,1,12,1,IMB
GRIMB006312,99,A,R-01 OCOTITLAN,1,12,1,IMB
GRIMB006324,99,A,R-01 PAROTA SECA,1,12,1,IMB
GRIMB006336,99,A,R-01 PERICON EL,1,12,1,IMB
GRIMB006341,99,A,R-01 POCHOTILLO,1,12,1,IMB
GRIMB006353,99,A,R-01 RANCHO NUEVO,1,12,1,IMB
GRIMB006365,99,D,R-01 XALPATLÁHUAC,1,12,1,IMB
GRIMB006370,99,N,HOSPITAL BÁSICO COMUNITARIO TECPAN DE GALEANA,1,12,2,IMB
GRIMB006382,99,A,R-01 BAJOS DEL BALZAMAR,1,12,1,IMB
GRIMB006394,99,A,R-01 EL CAMARON,1,12,1,IMB
GRIMB006406,99,A,R-01 CORDON GRANDE,1,12,1,IMB
GRIMB006411,99,A,R-01 LA LAGUNA,1,12,1,IMB
GRIMB006423,99,A,R-01 NUXCO,1,12,1,IMB
GRIMB006435,99,A,R-01 PITALES LOS,1,12,1,IMB
GRIMB006440,99,A,R-01 PUERTO ESCONDIDO,1,12,1,IMB
GRIMB006452,99,A,R-01 RANCHO ALEGRE DEL LLANO,1,12,1,IMB
GRIMB006464,99,E,R-01 SAN LUIS DE LA LOMA,1,12,1,IMB
GRIMB006476,99,F,CENTRO DE SALUD SAN LUIS SAN PEDRO,1,12,1,IMB
GRIMB006481,99,A,R-01 SANTA ROSA,1,12,1,IMB
GRIMB006493,99,F,CENTRO DE SALUD EL SUCHIL,1,12,1,IMB
GRIMB006505,99,A,R-01 TENEXPA,1,12,1,IMB
GRIMB006510,99,A,R-01 TETITLAN,1,12,1,IMB
GRIMB006522,99,A,R-01 VILLA ROTARIA,1,12,1,IMB
GRIMB006534,99,A,R-01 ZARZA LA,1,12,1,IMB
GRIMB006546,99,A,R-01 PUERTO DEL EDÉN,1,12,1,IMB
GRIMB006551,99,A,R-01 EL PORVENIR,1,12,1,IMB
GRIMB006563,99,A,R-01 SANTA LUCIA,1,12,1,IMB
GRIMB006575,99,A,R-01 POTRERO DE CARLOS,1,12,1,IMB
GRIMB006580,99,H,CENTRO DE SALUD TELOLOAPAN,1,12,1,IMB
GRIMB006592,99,A,R-01 ACACHAUTLA,1,12,1,IMB
GRIMB006604,99,A,R-01 ACATEMPAN,1,12,1,IMB
GRIMB006616,99,A,R-01 ACATLÁN DE LA CRUZ,1,12,1,IMB
GRIMB006621,99,B,R-01 ALAHUIXTLAN,1,12,1,IMB
GRIMB006633,99,A,R-01 BUENAVISTA DE GUADALUPE,1,12,1,IMB
GRIMB006645,99,A,R-01 CERRO ALTO,1,12,1,IMB
GRIMB006650,99,A,R-01 COATEPEC DE LOS COSTALES,1,12,1,IMB
GRIMB006662,99,A,R-02 COL. VICENTE GRO.,1,12,1,IMB
GRIMB006674,99,A,R-01 CONCORDIA LA,1,12,1,IMB
GRIMB006686,99,A,R-01 HACIENDA DE OCUILIXTLÁHUACAN,1,12,1,IMB
GRIMB006691,99,A,R-01 OXTOTITLAN BARRÍO I,1,12,1,IMB
GRIMB006703,99,A,R-01 OXTOTITLAN CENTRO II,1,12,1,IMB
GRIMB006715,99,A,R-01 PLAN DE SABINOS,1,12,1,IMB
GRIMB006720,99,A,R-01 SAN ANTONIO AHUEHUEPAN,1,12,1,IMB
GRIMB006732,99,A,R-01 SAUCES LOS,1,12,1,IMB
GRIMB006744,99,A,R-01 TEHUIXTLA,1,12,1,IMB
GRIMB006756,99,A,R-01 TETZILACATLÁN,1,12,1,IMB
GRIMB006761,99,A,R-01 TLALPEXCO,1,12,1,IMB
GRIMB006773,99,A,R-01 TONALÁPA DEL RÍO,1,12,1,IMB
GRIMB006785,99,A,R-01 TOTOLTEPEC,1,12,1,IMB
GRIMB006790,99,A,R-01 ZACATLÁNCILLO,1,12,1,IMB
GRIMB006802,99,A,R-01 BUENAVISTA DEL AIRE,1,12,1,IMB
GRIMB006814,99,G,R-03 TEPECOACUILCO DE TRUJANO -TEP,1,12,1,IMB
GRIMB006826,99,A,R-01 AHUEHUEPAN,1,12,1,IMB
GRIMB006831,99,A,R-01 MAXELA,1,12,1,IMB
GRIMB006843,99,D,R-01 MAYANALAN,1,12,1,IMB
GRIMB006855,99,A,R-01 SABANA GRANDE,1,12,1,IMB
GRIMB006860,99,A,R-01 SAN AGUSTÍN OAPAN,1,12,1,IMB
GRIMB006872,99,A,R-01 SAN JUAN TETELCINGO,1,12,1,IMB
GRIMB006884,99,A,R-01 SAN MIGUEL TECUIXIAPAN,1,12,1,IMB
GRIMB006896,99,A,R-01 SANTA CRUZ,1,12,1,IMB
GRIMB006901,99,A,R-01 SAN VICENTE PALAPA,1,12,1,IMB
GRIMB006913,99,A,R-01 TECUESCONTITLAN,1,12,1,IMB
GRIMB006925,99,A,R-01 TONALÁPA DEL SUR,1,12,1,IMB
GRIMB006930,99,N,HOSPITAL BÁSICO COMUNITARIO XALITLA,1,12,2,IMB
GRIMB006942,99,A,R-01 CHONTALCUATLAN,1,12,1,IMB
GRIMB006954,99,A,R-01 CHONTALPAN,1,12,1,IMB
GRIMB006966,99,A,R-01 SAN ANDRÉS,1,12,1,IMB
GRIMB006971,99,A,R-01 SAN GREGORÍO,1,12,1,IMB
GRIMB006983,99,N,HOSPITAL BÁSICO COMUNITARIO TIXTLA DE GUERRERO,1,12,2,IMB
GRIMB006995,99,A,R-01 ALMOLONGA,1,12,1,IMB
GRIMB007000,99,F,R-02 ATLIACA,1,12,1,IMB
GRIMB007012,99,A,R-01 ZOQUIAPA,1,12,1,IMB
GRIMB007036,99,A,R-01 HUEHUETONOC,1,12,1,IMB
GRIMB007041,99,A,R-01 JICAYAN DEL TOVAR,1,12,1,IMB
GRIMB007053,99,A,R-01 MINAS LAS,1,12,1,IMB
GRIMB007065,99,A,R-01 RANCHO VIEJO,1,12,1,IMB
GRIMB007070,99,A,R-01 SAN CRISTÓBAL,1,12,1,IMB
GRIMB007082,99,A,R-01 SAN PEDRO CUITLAPA,1,12,1,IMB
GRIMB007094,99,A,R-01 SANTA CRUZ YUCUCANI,1,12,1,IMB
GRIMB007106,99,A,R-01 CHIRIMOYO,1,12,1,IMB
GRIMB007111,99,A,R-01 SABINO DE GUADALUPE,1,12,1,IMB
GRIMB007123,99,A,R-01 TENAMAZAPA,1,12,1,IMB
GRIMB007135,99,A,R-01 TOTOMIXTLÁHUACA,1,12,1,IMB
GRIMB007140,99,E,R-02 TLALCHAPA,1,12,1,IMB
GRIMB007152,99,A,R-01 COLONIA CUAUHTÉMOC,1,12,1,IMB
GRIMB007164,99,A,R-01 CUAUHLOTITLAN,1,12,1,IMB
GRIMB007176,99,A,R-01 LA MONTAÑA,1,12,1,IMB
GRIMB007181,99,A,R-01 OTLALTEPEC,1,12,1,IMB
GRIMB007193,99,A,R-01 SAN MIGUEL TECOMATLAN,1,12,1,IMB
GRIMB007205,99,A,R-01 VILLA MADERO,1,12,1,IMB
GRIMB007210,99,D,R-01 TLALIXTAQUILLA,1,12,1,IMB
GRIMB007222,99,A,R-01 AHUACATITLAN,1,12,1,IMB
GRIMB007234,99,A,R-01 LUZ DE JUÁREZ LA,1,12,1,IMB
GRIMB007246,99,A,R-01 LUZ DE JUÁREZ II,1,12,1,IMB
GRIMB007251,99,A,R-01 MEXQUITITLAN,1,12,1,IMB
GRIMB007263,99,A,R-01 RIVERA LA,1,12,1,IMB
GRIMB007275,99,A,R-01 SANTA CRUZ DE GUERRERO,1,12,1,IMB
GRIMB007280,99,A,R-01 TECOYAME DE GUADALUPE,1,12,1,IMB
GRIMB007304,99,Q,CENTRO DE SALUD TLAPA,1,12,1,IMB
GRIMB007316,99,A,R-01 AHUATEPEC PUEBLO,1,12,1,IMB
GRIMB007321,99,A,R-01 SAN MIGUEL AXOXUCA,1,12,1,IMB
GRIMB007333,99,A,R-01 AYOTZINAPA,1,12,1,IMB
GRIMB007345,99,A,R-01 CHIEPETEPEC,1,12,1,IMB
GRIMB007350,99,A,R-01 CHIEPETLAN,1,12,1,IMB
GRIMB007362,99,A,R-01 TENANGO TEPEXI,1,12,1,IMB
GRIMB007374,99,A,R-01 TLATZALA,1,12,1,IMB
GRIMB007386,99,A,R-01 SANTA MARÍA TONAYA,1,12,1,IMB
GRIMB007391,99,A,R-01 TOTOTEPEC,1,12,1,IMB
GRIMB007403,99,A,R-01 XALATZALA,1,12,1,IMB
GRIMB007415,99,A,R-01 ZACAPEXCO,1,12,1,IMB
GRIMB007420,99,A,R-01 ZACUALPAN,1,12,1,IMB
GRIMB007432,99,F,R-03 TLAPEHUALA,1,12,1,IMB
GRIMB007444,99,A,R-01 COLONIA JUÁREZ,1,12,1,IMB
GRIMB007456,99,A,R-01 MORELITA,1,12,1,IMB
GRIMB007461,99,A,R-01 NUEVO GUERRERO,1,12,1,IMB
GRIMB007473,99,A,R-01 SAN ANTONIO DE LAS HUERTAS,1,12,1,IMB
GRIMB007485,99,E,R-02 SAN JOSÉ POLIUTLA,1,12,1,IMB
GRIMB007490,99,A,R-01 SANTO NIÑO,1,12,1,IMB
GRIMB007502,99,A,R-01 TIRINGUEO,1,12,1,IMB
GRIMB007514,99,D,LA UNIÓN,1,12,1,IMB
GRIMB007526,99,A,R-01 CASAS VIEJAS,1,12,1,IMB
GRIMB007531,99,A,R-01 JOLUTA,1,12,1,IMB
GRIMB007543,99,A,R-01 LAGUNILLAS,1,12,1,IMB
GRIMB007555,99,A,R-01 EL LIMON,1,12,1,IMB
GRIMB007560,99,A,R-01 LLANOS LOS,1,12,1,IMB
GRIMB007572,99,A,R-01 NARANJITO EL,1,12,1,IMB
GRIMB007584,99,E,CENTRO DE SALUD PETACALCO,1,12,1,IMB
GRIMB007596,99,A,R-01 RINCÓN DE CUCHARATEPEC,1,12,1,IMB
GRIMB007601,99,A,R-01 EL TIBOR,1,12,1,IMB
GRIMB007613,99,A,R-01 ZACATULA,1,12,1,IMB
GRIMB007625,99,A,R-01 ZORCUA,1,12,1,IMB
GRIMB007630,99,D,R-01 XALPATLÁHUAC,1,12,1,IMB
GRIMB007642,99,A,R-01 CAHUATACHE,1,12,1,IMB
GRIMB007654,99,A,R-01 CUBA LIBRE,1,12,1,IMB
GRIMB007666,99,A,R-01 IGUALITA,1,12,1,IMB
GRIMB007671,99,A,R-01 XILOTEPEC,1,12,1,IMB
GRIMB007683,99,A,R-01 SAN NICOLÁS ZOYATLAN,1,12,1,IMB
GRIMB007695,99,A,R-01 TLAXCO,1,12,1,IMB
GRIMB007700,99,A,CENTRO DE SALUD ZACATIPA,1,12,1,IMB
GRIMB007712,99,N,HOSPITAL BÁSICO COMUNITARIO XOCHIHUEHUETLAN,1,12,2,IMB
GRIMB007724,99,A,R-01 CACALUTLA,1,12,1,IMB
GRIMB007736,99,A,R-01 COMITLIPA,1,12,1,IMB
GRIMB007741,99,A,R-01 XIHUITLIPA,1,12,1,IMB
GRIMB007753,99,N,HOSPITAL BÁSICO COMUNITARIO XOCHISTLÁHUACA,1,12,2,IMB
GRIMB007765,99,A,R-01 CARMEN EL,1,12,1,IMB
GRIMB007770,99,D,R-01 GUADALUPE VICTORIA,1,12,1,IMB
GRIMB007782,99,A,R-01 LA SOLEDAD,1,12,1,IMB
GRIMB007794,99,A,R-01 ARROYO GRANDE,1,12,1,IMB
GRIMB007806,99,A,R-01 AHUAXOTITLAN,1,12,1,IMB
GRIMB007811,99,A,R-01 AYOTOXTLA,1,12,1,IMB
GRIMB007823,99,A,R-01 ESCALERILLA LAGUNAS,1,12,1,IMB
GRIMB007835,99,A,R-01 HUIXTLATZALA,1,12,1,IMB
GRIMB007840,99,F,R-03 ZIRANDARO,1,12,1,IMB
GRIMB007852,99,A,R-01 ARATICHANGUIO,1,12,1,IMB
GRIMB007864,99,A,R-01 CALERA LA,1,12,1,IMB
GRIMB007876,99,A,R-01 CARACHURÍO EL NUEVO,1,12,1,IMB
GRIMB007881,99,A,R-01 CUPUAN,1,12,1,IMB
GRIMB007893,99,A,R-01 EL CHIVO,1,12,1,IMB
GRIMB007905,99,A,R-01 GUAYAMEO,1,12,1,IMB
GRIMB007910,99,A,R-01 PAROTA LA,1,12,1,IMB
GRIMB007922,99,A,R-01 SAN RAFAEL,1,12,1,IMB
GRIMB007934,99,E,R-02 POCHAHUIZCO,1,12,1,IMB
GRIMB007946,99,A,R-01 TLALTEMPANAPA,1,12,1,IMB
GRIMB007951,99,A,CENTRO DE SALUD TOPILTEPEC,1,12,1,IMB
GRIMB007963,99,A,R-01 LAS TRANCAS,1,12,1,IMB
GRIMB007975,99,A,R-01 YETLANCINGO,1,12,1,IMB
GRIMB007980,99,N,HOSPITAL BÁSICO COMUNITARIO ZUMPANGO JOSÉ PONIENTE,1,12,2,IMB
GRIMB007992,99,D,R-01 ZUMPANGO ARCOS,1,12,1,IMB
GRIMB008004,99,F,R-03 ZUMPANGO ALAMEDA,1,12,1,IMB
GRIMB008016,99,A,R-01 AHUELICAN,1,12,1,IMB
GRIMB008021,99,A,R-01 AMATITLAN,1,12,1,IMB
GRIMB008033,99,A,R-01 AMEYALTEPEC,1,12,1,IMB
GRIMB008045,99,A,R-01 AXAXACUALCO,1,12,1,IMB
GRIMB008050,99,A,R-01 CARRIZALILLO,1,12,1,IMB
GRIMB008062,99,A,R-01 LA LAGUNA,1,12,1,IMB
GRIMB008074,99,D,R-01 MEZCALA,1,12,1,IMB
GRIMB008086,99,A,R-01 EL PALMAR,1,12,1,IMB
GRIMB008091,99,A,R-01 TENANTLA,1,12,1,IMB
GRIMB008103,99,A,R-01 TLANIPATLA,1,12,1,IMB
GRIMB008115,99,E,R-02 XOCHIPALA,1,12,1,IMB
GRIMB008120,99,N,HOSPITAL BÁSICO COMUNITARIO ACATEPEC,1,12,2,IMB
GRIMB008132,99,A,R-01 BARRANCA POBRE,1,12,1,IMB
GRIMB008144,99,A,R-01 CAXITEPEC,1,12,1,IMB
GRIMB008156,99,A,R-01 CHIRIMOYO,1,12,1,IMB
GRIMB008161,99,A,R-01 CIÉNEGA DEL SAUCE,1,12,1,IMB
GRIMB008173,99,A,R-01 ESCALERILLAS ZAPATA,1,12,1,IMB
GRIMB008185,99,A,R-01 EL FUEREÑO,1,12,1,IMB
GRIMB008190,99,A,R-01 MEXCALAPA,1,12,1,IMB
GRIMB008202,99,A,R-01 MEXCALTEPEC,1,12,1,IMB
GRIMB008214,99,A,R-01 ZONTECOMAPA,1,12,1,IMB
GRIMB008226,99,A,R-01 ZILACAYOTA,1,12,1,IMB
GRIMB008231,99,B,R-01 COL PROGRESO,1,12,1,IMB
GRIMB008243,99,A,R-01 SAN JUAN MINA,1,12,1,IMB
GRIMB008255,99,A,R-01 AXIXINTLA,1,12,1,IMB
GRIMB008260,99,A,R-01 JULIÁNTLA,1,12,1,IMB
GRIMB008272,99,A,R-01 SASAMULCO,1,12,1,IMB
GRIMB008284,99,A,R-01 BUENA VISTA,1,12,1,IMB
GRIMB008296,99,A,R-01 DURAZNO DEL ROSARÍO,1,12,1,IMB
GRIMB008301,99,A,R-01 SAN JOSÉ LAGUNAS,1,12,1,IMB
GRIMB008313,99,A,R-01 ZOQUITLAN,1,12,1,IMB
GRIMB008325,99,A,R-01 SANTA ANITA,1,12,1,IMB
GRIMB008330,99,A,R-01 XALMOLAPA,1,12,1,IMB
GRIMB008342,99,A,R-01 MIXTECAPA,1,12,1,IMB
GRIMB008354,99,A,R-01 ATLAMAJALCINGO DEL RÍO,1,12,1,IMB
GRIMB008366,99,A,R-01 SAN PEDRO PETLACALA,1,12,1,IMB
GRIMB008371,99,G,CENTRO DE SALUD EL TEPEYAC,1,12,1,IMB
GRIMB008383,99,A,R-01 EL LLANO,1,12,1,IMB
GRIMB008395,99,A,R-01 YERBA SANTA,1,12,1,IMB
GRIMB008400,99,B,R-02 COL. JUAN N. ALVAREZ,1,12,1,IMB
GRIMB008412,99,A,R-01 COLONIA COREA,1,12,1,IMB
GRIMB008424,99,A,R-01 ATOYAQUILLO,1,12,1,IMB
GRIMB008436,99,A,R-01 DARÍO GALEANA,1,12,1,IMB
GRIMB008441,99,B,CENTRO DE SALUD LA PUERTA DE IXTAPA,1,12,1,IMB
GRIMB008453,99,F,CENTRO DE SALUD CUAUHTÉMOC,1,12,1,IMB
GRIMB008465,99,B,R-01 APANTLA,1,12,1,IMB
GRIMB008470,99,A,R-01 COMALTEPEC (COMAL),1,12,1,IMB
GRIMB008482,99,A,R-01 COLONIA MIGUEL ALEMÁN,1,12,1,IMB
GRIMB008494,99,A,SAN JOSÉ CUILUTLA,1,12,1,IMB
GRIMB008506,99,A,R-01 LA VICTORIA,1,12,1,IMB
GRIMB008511,99,A,R-01 LLANO GRANDE DE JUÁREZ,1,12,1,IMB
GRIMB008523,99,A,R-01 CHARCO DE LA PUERTA,1,12,1,IMB
GRIMB008535,99,A,R-01 PIEDRA ANCHA,1,12,1,IMB
GRIMB008540,99,A,R-01 HORCASITAS,1,12,1,IMB
GRIMB008552,99,A,R-01 SANTA ELENA LA VILLA,1,12,1,IMB
GRIMB008564,99,A,R-01 AGUA ZARCA DE LA PE-A,1,12,1,IMB
GRIMB008576,99,A,R-01 EL AMATAL,1,12,1,IMB
GRIMB008581,99,A,R-01 OCHOAPA,1,12,1,IMB
GRIMB008593,99,A,R-01 COZOYOAPAN,1,12,1,IMB
GRIMB008605,99,D,U-01 PARAÍSO (POLIGONO D),1,12,1,IMB
GRIMB008610,99,E,LAS PLAYAS,1,12,1,IMB
GRIMB008622,99,A,R-01 ALFREDO V. BONFIL,1,12,1,IMB
GRIMB008634,99,A,R-01 LLANO LARGO,1,12,1,IMB
GRIMB008646,99,C,R-03 PASO LIMONERO,1,12,1,IMB
GRIMB008651,99,H,R-01 PUERTO MARQUES,1,12,1,IMB
GRIMB008663,99,B,R-02 LA SABANA,1,12,1,IMB
GRIMB008675,99,B,R-02 LA VENTA,1,12,1,IMB
GRIMB008680,99,B,R-02 LA ZANJA,1,12,1,IMB
GRIMB008692,99,A,R-01 PLAN DE LOS AMATES,1,12,1,IMB
GRIMB008704,99,B,R-02 SAN ISIDRO LABRADOR,1,12,1,IMB
GRIMB008716,99,A,R-01 TEACALCO,1,12,1,IMB
GRIMB008721,99,Q,U-05 CHILAPA,1,12,1,IMB
GRIMB008733,99,A,R-01 MOHONERA,1,12,1,IMB
GRIMB008745,99,A,R-01 ZOMPELTEPEC,1,12,1,IMB
GRIMB008750,99,A,R-01 CUAHUTENANGO,1,12,1,IMB
GRIMB008762,99,A,R-01 XILOXUCHICAN,1,12,1,IMB
GRIMB008774,99,A,R-01 APALANI,1,12,1,IMB
GRIMB008786,99,A,R-01 APANHUAC,1,12,1,IMB
GRIMB008791,99,A,R-01 CERRO DE PIEDRA,1,12,1,IMB
GRIMB008803,99,A,R-01 KILOMETRO 40,1,12,1,IMB
GRIMB008815,99,A,R-01 LAS PAROTAS,1,12,1,IMB
GRIMB008820,99,A,R-01 XOLAPA,1,12,1,IMB
GRIMB008832,99,D,U-01 GUADALUPE VICTORIA,1,12,1,IMB
GRIMB008844,99,D,U-01 PALMA SOLA,1,12,1,IMB
GRIMB008856,99,A,R-01 VELADERO,1,12,1,IMB
GRIMB008861,99,D,U-01 VALLE DE LAS FLORES,1,12,1,IMB
GRIMB008873,99,A,R-01 ALTA MIRAMAR,1,12,1,IMB
GRIMB008885,99,D,U-01 CUMBRES DE LLANO LARGO,1,12,1,IMB
GRIMB008890,99,O,HOSPITAL DE LA MADRE Y EL NIÑO INDIGENA GUERRERENSE,1,12,2,IMB
GRIMB008902,99,O,HOSPITAL DE LA MADRE Y EL NIÑO GUERRERENSE,1,12,2,IMB
GRIMB008914,99,A,CENTRO DE SALUD SAN JOSE,1,12,1,IMB
GRIMB008926,99,M,HOSPITAL GENERAL DE ACAPULCO,1,12,2,IMB
GRIMB008931,99,M,HOSPITAL GENERAL DR. RAYMUNDO ABARCA ALARCÓN,1,12,2,IMB
GRIMB008943,99,A,CENTRO DE SALUD AHUACATLAN,1,12,1,IMB
GRIMB008955,99,A,CENTRO DE SALUD XOCHITLAN,1,12,1,IMB
GRIMB008960,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS OCOTITO,1,12,1,IMB
GRIMB008972,99,A,CENTRO DE SALUD DE RIO IGUAPA,1,12,1,IMB
GRIMB008984,99,A,CENTRO DE SALUD LODO GRANDE,1,12,1,IMB
GRIMB008996,99,A,CENTRO DE SALUD ATEMPA,1,12,1,IMB
GRIMB009001,99,A,CENTRO DE SALUD SANTA ANA,1,12,1,IMB
GRIMB009013,99,A,CENTRO DE SALUD ATENXOXOLA,1,12,1,IMB
GRIMB009025,99,A,CENTRO DE SALUD XICAIXTLAHUAC,1,12,1,IMB
GRIMB009030,99,N,HOSPITAL DE LA COMUNIDAD SAN MARCOS,1,12,2,IMB
GRIMB009042,99,M,HOSPITAL GENERAL REGIONAL DR. GUILLERMO SOBERÓN ACEVEDO,1,12,2,IMB
GRIMB009054,99,N,HOSPITAL DE LA COMUNIDAD DE ZAPOTITLÁN TABLAS,1,12,2,IMB
GRIMB009066,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS ALPOYECA,1,12,1,IMB
GRIMB009071,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS BUENA VISTA DE CUELLAR,1,12,1,IMB
GRIMB009083,99,T,"UNIDAD DE PARTERÍA ""ALAMEDA CHILPANCINGO""",1,12,1,IMB
GRIMB009095,99,E,CENTRO DE SALUD ATLAMAJALCINGO,1,12,1,IMB
GRIMB009100,99,CES,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS ""DR. AGUSTÍN BATALLA ZEPEDA""",1,12,1,IMB
GRIMB009112,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE TETIPAC,1,12,1,IMB
GRIMB009124,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DE ATZACOALOYA,1,12,1,IMB
GRIMB009136,99,A,CENTRO DE SALUD JUANACATLAN,1,12,1,IMB
GRIMB009141,99,A,CENTRO DE SALUD TIERRA COLORADA,1,12,1,IMB
GRIMB009153,99,E,CENTRO DE SALUD MAZATLAN,1,12,1,IMB
GRIMB009165,99,A,CENTRO DE SALUD DE TLANICUILULCO,1,12,1,IMB
GRIMB009170,99,CES,CENTRO DE SALUD CON SERVICIOS AMPLIADOS MEXCALCINGO,1,12,1,IMB
GRIMB009182,99,A,CENTRO DE SALUD CARRIZAL DE BRAVO,1,12,1,IMB
GRIMB009194,99,A,CENTRO DE SALUD CAMPO DE AVIACIÓN,1,12,1,IMB
GRIMB009206,99,A,CENTRO DE SALUD LA ESPERANZA,1,12,1,IMB
GRIMB009211,99,E,CENTRO DE SALUD 24 DE FEBRERO,1,12,1,IMB
